position,color,type,Answer.condition,block_trial,trial,utterance_label,block,clicked,utterance,workerid,init_images,Answer.bonus,label,Answer.time_in_minutes,quantifier,percentage
1,orange,25_60_1,some,2,22,quantifier,3,1, The machine dispensed some of the,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",215.5,target,10.10035,some,25
2,blue,25_60_1,some,2,22,quantifier,3,0, The machine dispensed some of the,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",215.5,competitor,10.10035,some,60
1,orange,25_60_1,some,2,22,color,3,1, The machine dispensed some of the orange ones.,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",215.5,target,10.10035,some,25
2,blue,25_60_1,some,2,22,color,3,0, The machine dispensed some of the orange ones.,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",215.5,competitor,10.10035,some,60
1,orange,25_60_2,some,3,23,prior,3,1, The machine dispensed,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",215.5,target,10.10035,some,60
2,blue,25_60_2,some,3,23,prior,3,0, The machine dispensed,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",215.5,competitor,10.10035,some,25
1,orange,25_60_2,some,3,23,quantifier,3,1, The machine dispensed some of the,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",215.5,target,10.10035,some,60
2,blue,25_60_2,some,3,23,quantifier,3,0, The machine dispensed some of the,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",215.5,competitor,10.10035,some,25
1,orange,25_60_2,some,3,23,color,3,1, The machine dispensed some of the orange ones.,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",215.5,target,10.10035,some,60
2,blue,25_60_2,some,3,23,color,3,0, The machine dispensed some of the orange ones.,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",215.5,competitor,10.10035,some,25
1,blue,75_100_2,some,4,24,prior,3,0, The machine dispensed,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,competitor,10.10035,all,75
2,orange,75_100_2,some,4,24,prior,3,1, The machine dispensed,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,target,10.10035,all,100
1,blue,75_100_2,some,4,24,quantifier,3,0, The machine dispensed all of the,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,competitor,10.10035,all,75
2,orange,75_100_2,some,4,24,quantifier,3,1, The machine dispensed all of the,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,target,10.10035,all,100
1,blue,75_100_2,some,4,24,color,3,0, The machine dispensed all of the orange ones.,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,competitor,10.10035,all,75
2,orange,75_100_2,some,4,24,color,3,1, The machine dispensed all of the orange ones.,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,target,10.10035,all,100
1,blue,75_100_1,some,5,25,prior,3,1, The machine dispensed,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,competitor,10.10035,most,100
2,orange,75_100_1,some,5,25,prior,3,0, The machine dispensed,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,target,10.10035,most,75
1,blue,75_100_1,some,5,25,quantifier,3,0, The machine dispensed most of the,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,competitor,10.10035,most,100
2,orange,75_100_1,some,5,25,quantifier,3,1, The machine dispensed most of the,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,target,10.10035,most,75
1,blue,75_100_1,some,5,25,color,3,0, The machine dispensed most of the orange ones.,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,competitor,10.10035,most,100
2,orange,75_100_1,some,5,25,color,3,1, The machine dispensed most of the orange ones.,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,target,10.10035,most,75
1,orange,60_90_1,some,6,26,prior,3,1, The machine dispensed,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",215.5,target,10.10035,some,60
2,blue,60_90_1,some,6,26,prior,3,0, The machine dispensed,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",215.5,competitor,10.10035,some,90
1,orange,60_90_1,some,6,26,quantifier,3,1, The machine dispensed some of the,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",215.5,target,10.10035,some,60
2,blue,60_90_1,some,6,26,quantifier,3,0, The machine dispensed some of the,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",215.5,competitor,10.10035,some,90
1,orange,60_90_1,some,6,26,color,3,1, The machine dispensed some of the orange ones.,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",215.5,target,10.10035,some,60
2,blue,60_90_1,some,6,26,color,3,0, The machine dispensed some of the orange ones.,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",215.5,competitor,10.10035,some,90
1,blue,90_0_1,some,7,27,prior,3,0, The machine dispensed,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,target,10.10035,most,90
2,orange,90_0_1,some,7,27,prior,3,1, The machine dispensed,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,competitor,10.10035,most,0
1,blue,90_0_1,some,7,27,quantifier,3,1, The machine dispensed most of the,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,target,10.10035,most,90
2,orange,90_0_1,some,7,27,quantifier,3,0, The machine dispensed most of the,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,competitor,10.10035,most,0
1,blue,90_0_1,some,7,27,color,3,1, The machine dispensed most of the blue ones.,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,target,10.10035,most,90
2,orange,90_0_1,some,7,27,color,3,0, The machine dispensed most of the blue ones.,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,competitor,10.10035,most,0
1,blue,90_0_2,some,8,28,prior,3,1, The machine dispensed,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,target,10.10035,none,0
2,orange,90_0_2,some,8,28,prior,3,0, The machine dispensed,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,competitor,10.10035,none,90
1,blue,90_0_2,some,8,28,quantifier,3,1, The machine dispensed none of the,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,target,10.10035,none,0
2,orange,90_0_2,some,8,28,quantifier,3,0, The machine dispensed none of the,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,competitor,10.10035,none,90
1,blue,90_0_2,some,8,28,color,3,1, The machine dispensed none of the blue ones.,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,target,10.10035,none,0
2,orange,90_0_2,some,8,28,color,3,0, The machine dispensed none of the blue ones.,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,competitor,10.10035,none,90
1,orange,90_0_1,some,1,29,prior,4,1, The machine dispensed,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",215.5,competitor,10.10035,most,0
2,blue,90_0_1,some,1,29,prior,4,0, The machine dispensed,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",215.5,target,10.10035,most,90
1,orange,90_0_1,some,1,29,quantifier,4,0, The machine dispensed most of the,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",215.5,competitor,10.10035,most,0
2,blue,90_0_1,some,1,29,quantifier,4,1, The machine dispensed most of the,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",215.5,target,10.10035,most,90
1,orange,90_0_1,some,1,29,color,4,0, The machine dispensed most of the blue ones.,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",215.5,competitor,10.10035,most,0
2,blue,90_0_1,some,1,29,color,4,1, The machine dispensed most of the blue ones.,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",215.5,target,10.10035,most,90
1,orange,75_100_2,some,2,30,prior,4,0, The machine dispensed,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",215.5,competitor,10.10035,all,75
2,blue,75_100_2,some,2,30,prior,4,1, The machine dispensed,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",215.5,target,10.10035,all,100
1,orange,75_100_2,some,2,30,quantifier,4,0, The machine dispensed all of the,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",215.5,competitor,10.10035,all,75
2,blue,75_100_2,some,2,30,quantifier,4,1, The machine dispensed all of the,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",215.5,target,10.10035,all,100
1,orange,75_100_2,some,2,30,color,4,0, The machine dispensed all of the blue ones.,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",215.5,competitor,10.10035,all,75
2,blue,75_100_2,some,2,30,color,4,1, The machine dispensed all of the blue ones.,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",215.5,target,10.10035,all,100
1,blue,60_90_1,some,3,31,prior,4,0, The machine dispensed,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,competitor,10.10035,some,90
2,orange,60_90_1,some,3,31,prior,4,1, The machine dispensed,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,target,10.10035,some,60
1,blue,60_90_1,some,3,31,quantifier,4,0, The machine dispensed some of the,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,competitor,10.10035,some,90
2,orange,60_90_1,some,3,31,quantifier,4,1, The machine dispensed some of the,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,target,10.10035,some,60
1,blue,60_90_1,some,3,31,color,4,0, The machine dispensed some of the orange ones.,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,competitor,10.10035,some,90
2,orange,60_90_1,some,3,31,color,4,1, The machine dispensed some of the orange ones.,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,target,10.10035,some,60
1,orange,90_0_2,some,4,32,prior,4,0, The machine dispensed,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",215.5,target,10.10035,none,0
2,blue,90_0_2,some,4,32,prior,4,1, The machine dispensed,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",215.5,competitor,10.10035,none,90
1,orange,90_0_2,some,4,32,quantifier,4,1, The machine dispensed none of the,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",215.5,target,10.10035,none,0
2,blue,90_0_2,some,4,32,quantifier,4,0, The machine dispensed none of the,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",215.5,competitor,10.10035,none,90
1,orange,90_0_2,some,4,32,color,4,1, The machine dispensed none of the orange ones.,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",215.5,target,10.10035,none,0
2,blue,90_0_2,some,4,32,color,4,0, The machine dispensed none of the orange ones.,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",215.5,competitor,10.10035,none,90
1,blue,75_100_1,some,5,33,prior,4,1, The machine dispensed,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,target,10.10035,most,75
2,orange,75_100_1,some,5,33,prior,4,0, The machine dispensed,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,competitor,10.10035,most,100
1,blue,75_100_1,some,5,33,quantifier,4,1, The machine dispensed most of the,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,target,10.10035,most,75
2,orange,75_100_1,some,5,33,quantifier,4,0, The machine dispensed most of the,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,competitor,10.10035,most,100
1,blue,75_100_1,some,5,33,color,4,1, The machine dispensed most of the blue ones.,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,target,10.10035,most,75
2,orange,75_100_1,some,5,33,color,4,0, The machine dispensed most of the blue ones.,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,competitor,10.10035,most,100
1,blue,25_60_1,some,6,34,prior,4,0, The machine dispensed,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,competitor,10.10035,some,60
2,orange,25_60_1,some,6,34,prior,4,1, The machine dispensed,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,target,10.10035,some,25
1,blue,25_60_1,some,6,34,quantifier,4,0, The machine dispensed some of the,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,competitor,10.10035,some,60
2,orange,25_60_1,some,6,34,quantifier,4,1, The machine dispensed some of the,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,target,10.10035,some,25
1,blue,25_60_1,some,6,34,color,4,0, The machine dispensed some of the orange ones.,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,competitor,10.10035,some,60
2,orange,25_60_1,some,6,34,color,4,1, The machine dispensed some of the orange ones.,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,target,10.10035,some,25
1,orange,25_60_2,some,7,35,prior,4,1, The machine dispensed,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",215.5,competitor,10.10035,some,25
2,blue,25_60_2,some,7,35,prior,4,0, The machine dispensed,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",215.5,target,10.10035,some,60
1,orange,25_60_2,some,7,35,quantifier,4,1, The machine dispensed some of the,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",215.5,competitor,10.10035,some,25
2,blue,25_60_2,some,7,35,quantifier,4,0, The machine dispensed some of the,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",215.5,target,10.10035,some,60
1,orange,25_60_2,some,7,35,color,4,0, The machine dispensed some of the blue ones.,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",215.5,competitor,10.10035,some,25
2,blue,25_60_2,some,7,35,color,4,1, The machine dispensed some of the blue ones.,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",215.5,target,10.10035,some,60
1,blue,60_90_2,some,8,36,prior,4,0, The machine dispensed,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,target,10.10035,most,90
2,orange,60_90_2,some,8,36,prior,4,1, The machine dispensed,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,competitor,10.10035,most,60
1,blue,60_90_2,some,8,36,quantifier,4,1, The machine dispensed most of the,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,target,10.10035,most,90
2,orange,60_90_2,some,8,36,quantifier,4,0, The machine dispensed most of the,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,competitor,10.10035,most,60
1,blue,60_90_2,some,8,36,color,4,1, The machine dispensed most of the blue ones.,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,target,10.10035,most,90
2,orange,60_90_2,some,8,36,color,4,0, The machine dispensed most of the blue ones.,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,competitor,10.10035,most,60
1,blue,60_90_1,some,1,37,prior,5,0, The machine dispensed,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,competitor,10.10035,some,90
2,orange,60_90_1,some,1,37,prior,5,1, The machine dispensed,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,target,10.10035,some,60
1,blue,60_90_1,some,1,37,quantifier,5,0, The machine dispensed some of the,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,competitor,10.10035,some,90
2,orange,60_90_1,some,1,37,quantifier,5,1, The machine dispensed some of the,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,target,10.10035,some,60
1,blue,60_90_1,some,1,37,color,5,0, The machine dispensed some of the orange ones.,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,competitor,10.10035,some,90
2,orange,60_90_1,some,1,37,color,5,1, The machine dispensed some of the orange ones.,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,target,10.10035,some,60
1,orange,75_100_2,some,2,38,prior,5,1, The machine dispensed,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",215.5,target,10.10035,all,100
2,blue,75_100_2,some,2,38,prior,5,0, The machine dispensed,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",215.5,competitor,10.10035,all,75
1,orange,75_100_2,some,2,38,quantifier,5,1, The machine dispensed all of the,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",215.5,target,10.10035,all,100
2,blue,75_100_2,some,2,38,quantifier,5,0, The machine dispensed all of the,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",215.5,competitor,10.10035,all,75
1,orange,75_100_2,some,2,38,color,5,1, The machine dispensed all of the orange ones.,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",215.5,target,10.10035,all,100
2,blue,75_100_2,some,2,38,color,5,0, The machine dispensed all of the orange ones.,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",215.5,competitor,10.10035,all,75
1,orange,75_100_1,some,3,39,prior,5,1, The machine dispensed,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",215.5,target,10.10035,most,75
2,blue,75_100_1,some,3,39,prior,5,0, The machine dispensed,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",215.5,competitor,10.10035,most,100
1,orange,75_100_1,some,3,39,quantifier,5,1, The machine dispensed most of the,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",215.5,target,10.10035,most,75
2,blue,75_100_1,some,3,39,quantifier,5,0, The machine dispensed most of the,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",215.5,competitor,10.10035,most,100
1,orange,75_100_1,some,3,39,color,5,1, The machine dispensed most of the orange ones.,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",215.5,target,10.10035,most,75
2,blue,75_100_1,some,3,39,color,5,0, The machine dispensed most of the orange ones.,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",215.5,competitor,10.10035,most,100
1,blue,90_0_2,some,4,40,prior,5,0, The machine dispensed,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,target,10.10035,none,0
2,orange,90_0_2,some,4,40,prior,5,1, The machine dispensed,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,competitor,10.10035,none,90
1,blue,90_0_2,some,4,40,quantifier,5,1, The machine dispensed none of the,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,target,10.10035,none,0
2,orange,90_0_2,some,4,40,quantifier,5,0, The machine dispensed none of the,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,competitor,10.10035,none,90
1,blue,90_0_2,some,4,40,color,5,1, The machine dispensed none of the blue ones.,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,target,10.10035,none,0
2,orange,90_0_2,some,4,40,color,5,0, The machine dispensed none of the blue ones.,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,competitor,10.10035,none,90
1,blue,60_90_2,some,5,41,prior,5,1, The machine dispensed,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,target,10.10035,most,90
2,orange,60_90_2,some,5,41,prior,5,0, The machine dispensed,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,competitor,10.10035,most,60
1,blue,60_90_2,some,5,41,quantifier,5,1, The machine dispensed most of the,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",215.5,target,10.10035,most,90
